title,price,description,images,sku,stock,categories
Vivo V50-5G (AA) Charging Board + Sim Holder,19.20,Description Product Specifications and Features: -Vivo V50-5G (AA) Charging Board + Sim Holder -(WCV50-5G CT2506C),https://www.cmedistribution.com.my/wp-content/uploads/2025/05/VIVO-V50-AA-CC-BOARD.jpg,SKU-3WSFUD,5,parts/board/ic
Vivo V50-5G Ribbon On Off + Volume,3.60,Description Product Specifications and Features: -Vivo V50-5G Ribbon On Off + Volume -(KJV50-5G),https://www.cmedistribution.com.my/wp-content/uploads/2025/05/VIVO-V50-RB-OF.jpg,SKU-EWOC2W,67,parts/board/ic
Vivo Y17S Sim Tray,3.60,Description Product Specifications and Features: -Vivo Y17S Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/VIVO-Y17S-SIMC.jpg,SKU-48CKRX,53,parts/board/ic
Honor Magic 7-5G LCD ORI Full Set,474.00,Description Product Specifications and Features: -Honor Magic 7-5G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/HONOR-MAGIC-7-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/HONOR-MAGIC-7-LCD-ORI-FS.jpg,SKU-956EO5,81,lcd
Infinix Note 50-4G X6856/Note 50 Pro-4G X6855/Note 50 ProPlus-5G X6856/Tecno Camon 40-4G LCD ORI Full Set,234.00,Description Product Specifications and Features: -Infinix Note 50-4G X6856/Note 50 Pro-4G X6855/Note 50 ProPlus-5G X6856/Tecno Camon 40-4G LCD ORI Full Set -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/INFINIX-NOTE-50-LCD-ORI-FS.jpg,SKU-36Q3BY,71,lcd
MCDODO CA-203 1 Meter 3A Phone Cable with Charging Light,5.76,Description MCDODO CA-203 1 Meter 3A Phone Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-203-7.jpeg,SKU-RE95HV,89,accessories
MCDODO CA-396 1 Meter 3A Type-C Cable with Charging Light,5.76,Description MCDODO CA-396 1 Meter 3A Type-C Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-396-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-396-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-396-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-396-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-396-7.jpeg,SKU-WC2NJD,19,accessories
MCDODO CA-441 1 Meter PD Type-C to Type-C 60W Cable with Charging Light,5.64,Description MCDODO CA-441 1 Meter PD Type-C to Type-C 60W Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-441-7.jpeg,SKU-HLA2C2,75,accessories
MCDODO CA-482 1 Meter PD Type-C to Lightning 36W Cable with Charging Light,7.80,Description MCDODO CA-482 1 Meter PD Type-C to Lightning 36W Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-482-7.jpeg,SKU-9MBF0O,68,accessories
MCDODO CA-558 1.2 Meter PD Type-C to Type-C 100W Transparent Cable with Charging Light,11.76,Description MCDODO CA-558 1.2 Meter PD Type-C to Type-C 100W Transparent Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-558-7.jpeg,SKU-GPMJJN,14,accessories
MCDODO CA-689 1.2 Meter 6A Type-C Transparent Cable with Charging Light,11.28,Description MCDODO CA-689 1.2 Meter 6A Type-C Transparent Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-689-7.jpeg,SKU-1LY2T9,91,accessories
MCDODO CA-691 1.2 Meter 3A Phone Transparent Cable with Charging Light,8.64,Description MCDODO CA-691 1.2 Meter 3A Phone Transparent Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-691-8.jpeg,SKU-OXNZD5,2,accessories
MCDODO CA-694 1.2 Meter PD Type-C to Phone 36W Transparent Cable with Charging Light,11.76,Description MCDODO CA-694 1.2 Meter PD Type-C to Phone 36W Transparent Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-7.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-694-8.jpeg,SKU-PRRVRP,96,accessories
MCDODO CA-726 1.2 Meter 6-IN-1 100W Transparent Cable with Charging Light,39.00,Description MCDODO CA-726 1.2 Meter 6-IN-1 100W Transparent Cable with Charging Light,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-726-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-726-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-726-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CA-726-5.jpeg,SKU-4Z2VI9,38,accessories
MCDODO CH-1551 70W GaN Mini Fast Charger Pro,66.48,Description MCDODO CH-1551 70W GaN Mini Fast Charger Pro,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-7.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-8.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CH-1551-9.jpeg,SKU-C9TLOK,55,uncategorized
MCDODO CP-081 UK Plug Travel Adapter with 3 USB Ports,46.32,Description MCDODO CP-081 UK Plug Travel Adapter with 3 USB Ports,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CP-081-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CP-081-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CP-081-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CP-081-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/CP-081-5.jpeg,SKU-TYKZTD,10,flex/port
MCDODO HP-004 Immersive Sound True Wireless Earbuds,44.16,Description MCDODO HP-004 Immersive Sound True Wireless Earbuds,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-10.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-7.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HP-004-9.jpeg,SKU-PEZQYF,32,uncategorized
Phone 14ProMax LCD TC OLED Full Set (Support Move IC),330.00,Description Product Specifications and Features: -Phone 14ProMax LCD TC OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-14PM-LCD-TC-OLED-FS.jpg,SKU-ZR6CM4,12,lcd
Phone 15Pro LCD TC OLED Full Set (Support Move IC),312.00,Description Product Specifications and Features: -Phone 15Pro LCD TC OLED Full Set (Support Move IC) -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/IP-15PRO-LCD-TC-OLED-FS.jpg,SKU-DLEPV7,98,lcd
"Phone 16 Series Q4EE, U2 SN2012027 Charging Eeprom + USB IC (1SET 2PCS)",36.00,"Description Product Specifications and Features: -Phone 16 Series Q4EE, U2 SN2012027 Charging Eeprom + USB IC (1SET 2PCS)",https://www.cmedistribution.com.my/wp-content/uploads/2025/04/IP-16-SERIES-CG-EEPROM-USB-IC.jpg,SKU-HAGXXM,27,parts/board/ic
SM A02 On Off + Volume Button,3.60,Description Product Specifications and Features: -SM A02 On Off + Volume Button,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/power_button_outer_for_samsung_galaxy_a02_grey_by_maxbhi_com_98977.jpg,SKU-JVCVQ7,11,parts/board/ic
SM A05S SM-A057F Camera Lens (1SET 3PCS),3.60,Description Product Specifications and Features: -SM A05S SM-A057F Camera Lens (1SET 3PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SM-A05S-CAM-LENS.jpg,SKU-5418Z9,8,camera
SM S22 Ultra-5G LCD OLED Full Set + Frame,384.00,Description Product Specifications and Features: -SM S22 Ultra-5G LCD OLED Full Set + Frame -Warranty 1 Month -Self Damage Will Be No Warranty,https://www.cmedistribution.com.my/wp-content/uploads/2025/05/SAM-S22-ULTRA-LCD-ORI-SIZE-OLED-FS-FRM.jpg,SKU-LSGWBT,18,lcd
鲁斑 LB NC500 Nano Cleaning Sponge (1BOX/500PCS),6.00,"Description Features: -LB Nano cleaning sponge, high density, strong adsorption force, no shedding -High density, no shedding, no residue, no damage to solerpads, strong adsorption, can be used with a variety of cleaning agents -Can be used for back panel, glass, screen, motherboard, camera module",https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-2.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-3.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-4.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-5.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4742-6.jpg,SKU-20CNXU,30,camera
AIXUN G-0008 Nano Solder Paste 183°C (50G),21.60,Description AIXUN G-0008 Nano Solder Paste 183°C (50G),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4746.png,SKU-R5AGO5,8,uncategorized
Cable Ties (1Pack/500PCS),7.20,Description Cable Ties (1Pack/500PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/5b5e9a54-1403-4195-b93e-99caf005246e.jpeg,SKU-MZ77DQ,55,accessories
CHFIX CH1520 Solder Wick Width 1.5MM / Length 2 Meter,4.80,Description CHFIX CH1520 Solder Wick Width 1.5MM / Length 2 Meter,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4739.png,SKU-A29YWR,16,parts/board/ic
CHFIX CH2520 Solder Wick Width 2.5MM / Length 2 Meter,4.80,Description CHFIX CH2520 Solder Wick Width 2.5MM / Length 2 Meter,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4740.png,SKU-XT0CD6,23,parts/board/ic
Honor Pad X9A LCD ORI Full Set,330.00,Description Product Specifications and Features: -Honor Pad X9A LCD ORI Full Set,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HONOR-PAD-X9A-LCD-ORI-FS-1.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/HONOR-PAD-X9A-LCD-ORI-FS.jpg,SKU-ZR36X4,97,lcd
"Lenovo Tab M10 3RD GEN (TB-328XU,TB-328FU) Ribbon UI For LCD",8.40,"Description Product Specifications and Features: -Lenovo Tab M10 3RD GEN (TB-328XU,TB-328FU) Ribbon UI For LCD -(P513_LCM_FPC_V1.1)",https://www.cmedistribution.com.my/wp-content/uploads/2025/04/LNV-TAB-M10-TB-328XU-RB-LCD.jpg,SKU-Q417CI,33,lcd
MAANT Nano Cleaning Sponge (1BOX/500PCS),6.00,Description MAANT Nano Cleaning Sponge (1BOX/500PCS),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4747-9.jpeg,SKU-N4XMLA,88,uncategorized
QIANLI QL210 Iron Tip 210 Series,16.80,Description 👉QL210-I (STRAIGHT-HEAD) 👉QL210-K (KNIFE-SHAPE) 👉QL210-J (CURVED-HEAD),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-5.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-6.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-7.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4743-5-8.jpeg,SKU-1MZE73,90,uncategorized
"Redmi A5 (4G,5G)/ Xiaomi Poco C71 LCD ORI Full Set",39.60,"Description Product Specifications and Features: -Product Specifications and Features: -Redmi A5 (4G,5G)/ Xiaomi Poco C71 LCD ORI Full Set",https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-100x100.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-1024x1024.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-150x150.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-300x300.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-350x350.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-600x600.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-768x768.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS-96x96.jpg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/REDMI-A5-LCD-ORI-FS.jpg,SKU-33ZH07,4,lcd
SM A26-5G SM-A266 Sim Tray,3.60,Description Product Specifications and Features: -SM A26-5G SM-A266 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-A26-5G-SIMC.jpg,SKU-2PASZ5,17,parts/board/ic
SM A36-5G SM-A366 Sim Tray,3.60,Description Product Specifications and Features: -SM A36-5G SM-A366 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-A36-5G-SIMC.jpg,SKU-DE7YFS,2,parts/board/ic
SM A56-5G SM-A566 Sim Tray,3.60,Description Product Specifications and Features: -SM A56-5G SM-A566 Sim Tray,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-A56-5G-SIMC.jpg,SKU-2Y3UZM,60,parts/board/ic
SM S25-5G Front Glass + OCA,7.20,Description Product Specifications and Features: -SM S25-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-S25-TS-LENS.jpg,SKU-A1O8I5,93,parts/board/ic
SM S25 Plus-5G Front Glass + OCA,7.20,Description Product Specifications and Features: -SM S25 Plus-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-S25-PLUS-TS-LENS.jpg,SKU-Q7MT5R,1,parts/board/ic
SM S25 Ultra-5G Front Glass + OCA,7.20,Description Product Specifications and Features: -SM S25 Ultra-5G Front Glass + OCA,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-S25-ULTRA-TS-LENS.jpg,SKU-9L4DZL,25,parts/board/ic
SM Z Flip 6-5G SM-F741 LCD Frame Bezel Inner Screen Plate,33.60,Description Product Specifications and Features: -SM Z Flip 6-5G SM-F741 LCD Frame Bezel Inner Screen Plate -(No Warranty),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SAM-Z-FLIP-6-LCD-FRM-BEZEL.jpg,SKU-TQZSBH,58,lcd
YCS 杨长顺 Camera Repair Power Supply Testing Board,15.60,Description YCS 杨长顺 Camera Repair Power Supply Testing Board,https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4741.jpeg,SKU-NM6CKS,82,camera
YCS 杨长顺 Divine Dragon Cold Light Source UV Laser Machine (LCD Frame / Back Glass),11400.00,Description YCS 杨长顺 Divine Dragon Cold Light Source UV Laser Machine (LCD Frame / Back Glass),https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-1.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-1024x1023.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-768x767.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-2.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-3.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-4.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-5-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-100x100.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-1024x1024.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-150x150.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-300x300.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-350x350.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-600x600.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-768x768.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6-96x96.jpeg|https://www.cmedistribution.com.my/wp-content/uploads/2025/04/SVC-4750-6.jpeg,SKU-CNMDZ0,20,lcd
